customer_id,age,gender,city,annual_income_inr,vehicle_brand,vehicle_segment,fuel_type,vehicle_age_years,vehicle_value_inr,years_licensed,annual_mileage_km,previous_claims,driving_score,claim_probability,claim_occurred,actual_claim_amount_inr,expected_loss_inr,risk_level,premium_inr
CUST_002612,71,Male,Mumbai,2838339,Kia,SUV,Petrol,1,1850093,36,25456,0,76.65,0.136112,0,0.0,20209.01,Medium,30010.0
CUST_002613,28,Male,Hyderabad,1367716,Maruti,Luxury,Petrol,0,5811729,4,28314,1,75.46,0.242791,0,0.0,158095.11,Medium,150000.0
CUST_002614,52,Male,Coimbatore,1464784,Maruti,Hatchback,Diesel,1,609873,22,7925,0,54.15,0.079644,0,0.0,2630.07,Low,3551.0
CUST_002615,24,Female,Chennai,3687308,MG,Hatchback,Diesel,6,505405,1,28477,1,72.12,0.739384,0,0.0,19564.6,High,30374.0
CUST_002616,56,Male,Nashik,1005606,Maruti,Hatchback,Petrol,1,636551,27,13587,0,57.71,0.087747,0,0.0,2480.39,Low,3349.0
CUST_002617,75,Female,Indore,1717194,Ford,SUV,Diesel,2,1426988,40,24029,0,80.12,0.154768,1,179416.0,17618.73,Medium,26164.0
CUST_002618,21,Male,Lucknow,4860291,Maruti,SUV,Petrol,5,2199080,1,3000,1,76.44,0.664398,1,136964.0,101519.34,High,150000.0
CUST_002619,56,Male,Jaipur,2648094,Tata,SUV,Petrol,3,2031856,27,16000,0,96.25,0.036082,0,0.0,4907.28,Low,6625.0
CUST_002620,72,Male,Lucknow,1734287,Maruti,SUV,Petrol,0,1904621,40,20509,0,93.63,0.072274,0,0.0,9920.85,Low,14732.0
CUST_002621,67,Male,Chennai,1345997,Honda,SUV,Petrol,1,1526991,28,23448,0,85.82,0.109782,0,0.0,13161.53,Medium,17768.0
CUST_002622,40,Male,Jaipur,3881382,Maruti,Hatchback,Petrol,10,445232,7,20745,0,76.02,0.127568,0,0.0,2088.97,Medium,3000.0
CUST_002623,24,Female,Mumbai,5000000,Hyundai,Sedan,Petrol,0,1616387,6,24833,0,70.3,0.190047,0,0.0,20782.3,Medium,32265.0
CUST_002624,71,Male,Jaipur,686945,Mahindra,Hatchback,Petrol,2,613224,29,26649,0,83.24,0.04858,0,0.0,1316.37,Low,3000.0
CUST_002625,71,Male,Ahmedabad,1331733,BMW,SUV,Petrol,1,1713286,40,26711,0,78.09,0.124654,0,0.0,17080.62,Medium,25365.0
CUST_002626,51,Female,Mumbai,4103753,Hyundai,Luxury,Diesel,0,3472156,25,9240,0,81.55,0.043026,0,0.0,17806.61,Low,24039.0
CUST_002627,74,Male,Patna,1487456,Mercedes,Hatchback,Petrol,0,737576,33,18544,0,97.54,0.024997,0,0.0,822.48,Low,3000.0
CUST_002628,18,Female,Surat,3365921,Skoda,Hatchback,Diesel,1,593425,0,22352,2,84.65,0.720046,1,39206.0,23214.69,High,36041.0
CUST_002629,53,Male,Hyderabad,2030859,Tata,Sedan,Petrol,1,1147919,27,9109,1,73.2,0.179257,0,0.0,14033.62,Medium,18945.0
CUST_002630,20,Male,Lucknow,4106940,Nissan,SUV,Petrol,0,2150153,2,12504,0,78.34,0.198639,0,0.0,31940.3,Medium,49587.0
CUST_002631,72,Male,Nashik,818603,Skoda,Hatchback,Petrol,0,350000,35,5190,0,67.8,0.072794,1,14720.0,1130.17,Low,3000.0
CUST_002632,57,Male,Kochi,1419172,Skoda,Sedan,EV,0,1401279,26,9628,0,50.65,0.155153,0,0.0,18248.82,Medium,24636.0
CUST_002633,70,Male,Kolkata,2334084,Toyota,Hatchback,Diesel,7,698774,36,16148,0,98.4,0.056474,0,0.0,1822.54,Low,3000.0
CUST_002634,50,Female,Chennai,3782549,Maruti,Sedan,Diesel,7,972703,19,25892,2,71.52,0.75192,0,0.0,50350.65,High,67973.0
CUST_002635,22,Male,Chennai,2689549,BMW,Hatchback,Petrol,11,689037,3,20409,0,85.69,0.362325,0,0.0,9531.27,High,14797.0
CUST_002636,19,Female,Bhopal,1825236,Hyundai,Hatchback,Diesel,1,702589,1,5324,1,82.5,0.366682,0,0.0,13563.52,High,21057.0
CUST_002637,37,Male,Bhubaneswar,1350597,Maruti,Hatchback,CNG,4,734389,15,8180,1,66.95,0.105813,0,0.0,2877.6,Medium,3885.0
CUST_002638,61,Male,Chennai,1017914,Renault,Hatchback,EV,1,741721,25,23406,1,90.98,0.35342,0,0.0,18480.12,High,24948.0
CUST_002639,26,Male,Vadodara,1669854,Maruti,SUV,EV,4,1649809,8,23764,1,59.75,0.568215,1,147265.0,96962.33,High,130899.0
CUST_002640,67,Female,Agra,1395050,Honda,SUV,Petrol,2,1951943,37,10558,1,83.76,0.322252,0,0.0,46122.73,High,62266.0
CUST_002641,31,Male,Bangalore,3414555,Ford,Hatchback,EV,2,760133,6,23568,0,81.47,0.069461,0,0.0,3583.93,Low,4838.0
CUST_002642,46,Female,Delhi,1939670,Toyota,Hatchback,Petrol,5,456312,22,21867,1,88.16,0.311412,0,0.0,6562.72,High,8860.0
CUST_002643,29,Male,Delhi,3811861,Maruti,Hatchback,Diesel,0,558264,8,28979,0,66.73,0.116611,1,32909.0,3825.87,Medium,5165.0
CUST_002644,45,Female,Lucknow,1634598,Maruti,Luxury,Petrol,4,3950071,12,20856,1,80.72,0.278337,1,387934.0,101711.02,High,137310.0
CUST_002645,44,Female,Kolkata,2452424,Ford,Sedan,Petrol,0,1141597,22,12743,0,78.44,0.048589,0,0.0,3681.52,Low,4970.0
CUST_002646,18,Female,Ahmedabad,2661497,Mercedes,Hatchback,Petrol,1,350000,0,26388,0,97.41,0.228199,0,0.0,3809.58,Medium,5914.0
CUST_002647,50,Female,Guwahati,1171380,Toyota,Sedan,Petrol,5,1038200,19,15164,1,79.38,0.110628,0,0.0,5963.66,Medium,8051.0
CUST_002648,63,Male,Pune,2817411,Maruti,SUV,Diesel,2,2427841,34,11526,0,78.37,0.077039,0,0.0,16370.89,Low,22101.0
CUST_002649,72,Female,Pune,1250184,Hyundai,Sedan,Petrol,4,1208042,30,18221,0,87.77,0.096206,0,0.0,6887.11,Low,10227.0
CUST_002650,37,Male,Visakhapatnam,2622574,Honda,Sedan,Petrol,2,1083960,10,19429,2,76.76,0.78733,1,58223.0,53551.47,High,72294.0
CUST_002651,69,Male,Jodhpur,1752733,Toyota,Luxury,Petrol,2,3737736,25,21977,0,62.35,0.124856,0,0.0,42106.79,Medium,56844.0
CUST_002652,68,Female,Vadodara,2666922,Nissan,Sedan,Diesel,7,1159662,40,27357,1,82.12,0.388427,0,0.0,26742.05,High,36102.0
CUST_002653,75,Female,Surat,3733686,Maruti,Luxury,Petrol,7,2000000,40,12897,1,87.87,0.376621,1,169496.0,63643.11,High,94510.0
CUST_002654,39,Male,Chennai,5000000,Kia,Sedan,Diesel,3,1989425,13,20034,0,55.62,0.136489,0,0.0,19889.69,Medium,26851.0
CUST_002655,67,Female,Hyderabad,2312770,Mahindra,SUV,Diesel,6,1661273,23,18319,0,91.7,0.101704,0,0.0,13018.99,Medium,17576.0
CUST_002656,50,Male,Kota,1113142,Maruti,Hatchback,Petrol,2,617754,25,9371,0,51.8,0.053054,0,0.0,1442.11,Low,3000.0
CUST_002657,21,Male,Guwahati,1313638,Tata,SUV,Petrol,6,1130661,1,11663,0,92.47,0.189647,0,0.0,12478.34,Medium,19373.0
CUST_002658,33,Male,Pune,5000000,Ford,Hatchback,Petrol,1,620848,12,21980,0,90.53,0.044836,0,0.0,1350.4,Low,3000.0
CUST_002659,56,Female,Raipur,990850,Hyundai,SUV,Petrol,1,1660853,22,3903,0,99.08,0.033069,0,0.0,3537.34,Low,4775.0
CUST_002660,27,Female,Kolkata,5000000,Maruti,SUV,Petrol,8,1786544,6,19435,0,68.08,0.185068,0,0.0,22859.48,Medium,30860.0
CUST_002661,43,Female,Delhi,2855911,Toyota,Sedan,CNG,2,1476390,11,19533,1,64.22,0.364166,0,0.0,32190.29,High,43457.0
CUST_002662,62,Male,Coimbatore,2488799,Tata,Hatchback,EV,2,626862,23,26085,0,85.45,0.073326,1,50836.0,2828.47,Low,3818.0
CUST_002663,26,Female,Indore,4539935,Ford,SUV,EV,3,826338,4,15830,1,68.16,0.607701,1,86670.0,52196.79,High,70466.0
CUST_002664,46,Male,Delhi,2244847,Skoda,Hatchback,Petrol,6,662825,19,25060,0,77.93,0.098253,1,41271.0,2894.71,Low,3908.0
CUST_002665,30,Male,Jaipur,2545115,Mercedes,SUV,Diesel,2,2154937,5,21957,1,81.56,0.448972,1,205066.0,79861.5,High,107813.0
CUST_002666,49,Female,Bhopal,3867766,Toyota,Hatchback,Petrol,15,488047,21,16091,0,82.35,0.091312,0,0.0,1390.34,Low,3000.0
CUST_002667,31,Female,Ahmedabad,1653338,Skoda,Hatchback,Diesel,3,462483,9,17382,0,87.49,0.117995,0,0.0,2854.29,Medium,3853.0
CUST_002668,73,Female,Mumbai,1186016,Ford,SUV,Petrol,0,1413492,35,22432,0,91.99,0.095988,1,76404.0,10727.1,Low,15930.0
CUST_002669,22,Female,Aurangabad,1809120,Maruti,Sedan,Diesel,3,868780,3,8761,0,84.19,0.13716,0,0.0,6921.51,Medium,10746.0
CUST_002670,73,Male,Aurangabad,903485,BMW,SUV,Petrol,2,1449085,31,3000,0,95.53,0.041751,0,0.0,3843.74,Low,5708.0
CUST_002671,63,Male,Kochi,2007431,Maruti,Luxury,Petrol,12,3960328,31,24349,0,91.19,0.063868,0,0.0,16472.99,Low,22239.0
CUST_002672,67,Female,Coimbatore,1908953,Hyundai,Luxury,EV,12,2000000,40,10759,0,81.81,0.086595,0,0.0,17445.57,Low,23552.0
CUST_002673,67,Male,Nashik,2694805,Maruti,Hatchback,Petrol,9,468807,33,9497,0,78.06,0.051889,0,0.0,847.35,Low,3000.0
CUST_002674,28,Female,Ranchi,2569304,Tata,SUV,Petrol,13,1581207,2,4853,1,68.11,0.44389,0,0.0,37034.53,High,49997.0
CUST_002675,72,Male,Indore,943619,Hyundai,Sedan,Diesel,1,900180,39,19460,0,79.31,0.063202,0,0.0,3778.84,Low,5612.0
CUST_002676,52,Male,Nagpur,1707972,Tata,Luxury,Petrol,2,2828261,28,10144,0,67.27,0.052963,0,0.0,14432.64,Low,19484.0
CUST_002677,73,Female,Patna,1156568,Tata,SUV,Diesel,2,1631786,24,16215,0,48.46,0.219556,0,0.0,30736.4,Medium,45644.0
CUST_002678,68,Female,Kolkata,3273743,Toyota,Hatchback,Diesel,4,629187,37,19297,1,80.99,0.216068,0,0.0,7324.15,Medium,9888.0
CUST_002679,51,Male,Bangalore,1483720,Maruti,SUV,EV,4,1789697,21,27030,0,84.81,0.052261,1,276997.0,9618.88,Low,12985.0
CUST_002680,39,Male,Aurangabad,2750690,Skoda,SUV,Petrol,2,2350499,17,12312,1,78.19,0.135533,0,0.0,21907.93,Medium,29576.0
CUST_002681,24,Male,Kanpur,929813,Maruti,SUV,Petrol,15,1662273,4,12982,1,82.5,0.684003,1,97052.0,58909.99,High,91458.0
CUST_002682,23,Male,Delhi,2541479,Mahindra,SUV,Diesel,3,1280869,2,25077,0,52.73,0.226208,0,0.0,26291.24,Medium,40817.0
CUST_002683,40,Female,Jodhpur,1101115,Hyundai,Hatchback,Petrol,0,635284,15,20989,0,89.81,0.021746,0,0.0,581.59,Low,3000.0
CUST_002684,65,Male,Raipur,1300746,Maruti,SUV,Petrol,11,1055715,29,29488,2,92.22,0.684003,1,80166.0,39679.18,High,53567.0
CUST_002685,47,Male,Vadodara,1612878,Skoda,Sedan,Petrol,3,1269274,23,4238,0,85.21,0.039332,0,0.0,2789.3,Low,3766.0
CUST_002686,45,Female,Kota,1634572,Honda,Luxury,Petrol,7,3760541,18,18881,0,86.66,0.046167,0,0.0,13113.19,Low,17703.0
CUST_002687,32,Female,Bhubaneswar,936184,Jeep,Luxury,Diesel,2,6219062,12,11933,1,79.38,0.269974,0,0.0,169269.39,High,150000.0
CUST_002688,50,Male,Delhi,2111183,Hyundai,Hatchback,Diesel,7,363043,22,14673,1,78.47,0.178111,0,0.0,3253.52,Medium,4392.0
CUST_002689,55,Female,Agra,4950057,Toyota,SUV,CNG,15,989443,20,18341,0,87.59,0.103096,1,52217.0,4424.7,Medium,5973.0
CUST_002690,74,Male,Bangalore,2758236,Hyundai,Hatchback,Petrol,2,489120,31,21993,0,83.24,0.166092,0,0.0,3922.1,Medium,5824.0
CUST_002691,60,Male,Surat,4645622,Mahindra,Hatchback,Diesel,1,712671,12,16241,0,86.15,0.037904,0,0.0,1357.71,Low,3000.0
CUST_002692,53,Female,Kolkata,2567005,Maruti,SUV,EV,3,1447100,27,24724,0,60.05,0.062655,0,0.0,10115.72,Low,13656.0
CUST_002693,70,Male,Pune,2058397,Maruti,SUV,CNG,7,1550012,35,19554,1,86.8,0.520996,1,91523.0,50109.31,High,67648.0
CUST_002694,42,Female,Bhubaneswar,906553,Toyota,Luxury,Petrol,2,3640253,14,14960,1,80.33,0.381873,1,274195.0,124858.68,High,150000.0
CUST_002695,72,Female,Bangalore,3434596,Maruti,Sedan,Petrol,0,1071942,38,21467,0,57.5,0.100018,0,0.0,7469.4,Medium,11092.0
CUST_002696,39,Female,Jodhpur,3513011,Maruti,Sedan,Petrol,3,1241103,8,11026,1,85.2,0.100713,1,38519.0,6716.14,Medium,9067.0
CUST_002697,25,Male,Bangalore,4612485,Kia,Sedan,Diesel,5,989188,5,16169,1,64.9,0.567923,0,0.0,39829.31,High,53770.0
CUST_002698,42,Male,Mumbai,3721990,Maruti,Sedan,Petrol,1,1039501,20,16780,0,93.32,0.028713,0,0.0,1869.54,Low,3000.0
CUST_002699,25,Female,Mumbai,5000000,Hyundai,SUV,Petrol,12,1065349,1,24335,1,75.27,0.540269,0,0.0,36332.29,High,49049.0
CUST_002700,24,Female,Raipur,2368109,Nissan,SUV,Petrol,4,1094876,6,15837,0,92.28,0.138892,0,0.0,9296.25,Medium,14432.0
CUST_002701,69,Female,Kanpur,3368842,Renault,Hatchback,Petrol,1,703260,31,3000,1,91.43,0.369039,0,0.0,11948.47,High,16130.0
CUST_002702,64,Male,Nagpur,3169593,Renault,Hatchback,Diesel,5,602180,34,21302,0,71.82,0.05863,0,0.0,1672.78,Low,3000.0
CUST_002703,30,Female,Bhubaneswar,2552618,Maruti,Hatchback,Petrol,11,647777,7,13247,0,76.13,0.056217,0,0.0,1205.41,Low,3000.0
CUST_002704,66,Male,Nagpur,1239093,Mercedes,Sedan,Petrol,4,764923,26,14081,0,85.55,0.048835,0,0.0,2036.92,Low,3000.0
CUST_002705,21,Male,Jodhpur,1231365,Maruti,SUV,Petrol,3,2247637,0,15727,1,86.4,0.577087,0,0.0,85538.43,High,132798.0
CUST_002706,34,Male,Mumbai,5000000,Tata,Sedan,Petrol,0,684166,8,21254,0,82.63,0.112055,1,27043.0,5037.72,Medium,6801.0
CUST_002707,58,Female,Hyderabad,1986925,Mahindra,Hatchback,Petrol,0,822459,27,22499,0,87.42,0.085573,0,0.0,3516.73,Low,4748.0
CUST_002708,35,Male,Surat,1229944,Maruti,Hatchback,Diesel,15,681985,9,3601,0,81.12,0.074974,0,0.0,1791.91,Low,3000.0
CUST_002709,60,Male,Nashik,2138635,Maruti,SUV,Diesel,1,1339137,26,20266,0,82.53,0.037205,0,0.0,3742.23,Low,5052.0
CUST_002710,68,Female,Agra,1917112,Maruti,Hatchback,Petrol,7,421329,37,28012,1,92.81,0.252299,1,13814.0,4227.6,High,5707.0
CUST_002711,21,Female,Kolkata,5000000,Mahindra,SUV,Diesel,5,1593229,3,20748,0,71.62,0.341063,0,0.0,45027.57,High,69905.0
CUST_002712,19,Male,Ranchi,812822,Hyundai,Hatchback,Petrol,15,350000,0,7421,0,68.26,0.400307,0,0.0,4183.9,High,6496.0
CUST_002713,72,Female,Chennai,1485956,Volkswagen,Hatchback,Petrol,0,563057,40,23892,3,47.59,0.957285,1,28300.0,32665.83,High,48509.0
CUST_002714,48,Female,Lucknow,5000000,Toyota,SUV,EV,0,1966487,27,12245,0,75.59,0.028753,0,0.0,5958.41,Low,8044.0
CUST_002715,47,Male,Surat,1332007,Jeep,SUV,Petrol,0,929263,13,12620,0,76.25,0.021468,0,0.0,1499.27,Low,3000.0
CUST_002716,44,Female,Jaipur,1554952,Tata,Hatchback,Diesel,0,541151,18,20448,0,49.53,0.064208,0,0.0,1943.15,Low,3000.0
CUST_002717,43,Female,Bhubaneswar,1400138,Renault,Sedan,Diesel,7,600000,11,18661,0,88.03,0.140539,1,36960.0,4401.28,Medium,5942.0
CUST_002718,58,Female,Patna,676196,Honda,Hatchback,Diesel,7,504151,29,9170,0,91.5,0.049208,0,0.0,1066.66,Low,3000.0
CUST_002719,51,Male,Mysore,2098987,Tata,Sedan,Petrol,15,1618453,29,3000,1,64.8,0.190405,0,0.0,12502.14,Medium,16878.0
CUST_002720,27,Female,Chennai,1364766,Renault,Sedan,Petrol,2,959370,9,24003,1,73.17,0.46576,0,0.0,29798.95,High,40229.0
CUST_002721,54,Female,Vadodara,2815076,Renault,Hatchback,Petrol,2,429784,28,8404,0,97.79,0.023923,0,0.0,438.45,Low,3000.0
CUST_002722,56,Female,Vadodara,969882,BMW,SUV,EV,3,800000,20,10562,0,95.26,0.02533,0,0.0,1903.59,Low,3000.0
CUST_002723,24,Male,Jaipur,2984605,Hyundai,SUV,Petrol,1,2217940,6,18234,0,80.05,0.103815,0,0.0,16776.49,Medium,26046.0
CUST_002724,39,Male,Jaipur,1877442,Mahindra,SUV,Petrol,2,1708336,10,20203,0,80.33,0.070525,0,0.0,8577.37,Low,11579.0
CUST_002725,63,Female,Nashik,1493751,Honda,Luxury,Petrol,1,3680671,29,16570,1,84.26,0.089224,0,0.0,29894.97,Low,40358.0
CUST_002726,53,Male,Chennai,3643688,Skoda,SUV,Diesel,9,800000,14,21780,0,83.74,0.173132,0,0.0,10064.37,Medium,13587.0
CUST_002727,25,Female,Delhi,4180111,Renault,SUV,Petrol,1,2632902,4,16952,0,73.08,0.14042,0,0.0,29919.79,Medium,40392.0
CUST_002728,20,Male,Nagpur,2180490,Mahindra,Sedan,Petrol,1,1124655,0,23992,1,61.14,0.62988,0,0.0,45422.77,High,70519.0
CUST_002729,51,Female,Kochi,1613059,Tata,Sedan,Petrol,1,1273847,14,21872,1,82.43,0.178135,0,0.0,12841.61,Medium,17336.0
CUST_002730,44,Male,Guwahati,1261177,Tata,Sedan,Petrol,11,871668,8,19770,0,88.22,0.129229,1,40628.0,4708.99,Medium,6357.0
CUST_002731,73,Female,Kochi,1980514,Maruti,Hatchback,Petrol,0,570139,33,12240,0,81.19,0.037267,1,25945.0,913.29,Low,3000.0
CUST_002732,48,Female,Surat,4202226,Honda,Luxury,Petrol,5,4011169,16,8438,1,88.35,0.094073,0,0.0,33480.11,Low,45198.0
CUST_002733,72,Male,Bangalore,3483275,MG,Hatchback,EV,3,350000,28,14451,0,100.0,0.073277,1,16412.0,1625.96,Low,3000.0
CUST_002734,30,Male,Patna,1183527,Tata,Hatchback,Petrol,2,498983,6,16278,1,68.25,0.36768,0,0.0,8709.63,High,11758.0
CUST_002735,43,Female,Vadodara,2101730,Tata,SUV,Petrol,15,1150334,17,14208,0,85.76,0.168421,0,0.0,9592.09,Medium,12949.0
CUST_002736,26,Female,Kanpur,1505940,Ford,Sedan,Petrol,3,1003330,8,24474,0,94.52,0.193627,0,0.0,10610.96,Medium,14325.0
CUST_002737,51,Male,Ranchi,935349,Maruti,Hatchback,Diesel,0,350000,20,18952,2,78.38,0.603583,0,0.0,11015.69,High,14871.0
CUST_002738,28,Male,Kota,1413993,Tata,SUV,CNG,5,1399322,2,5496,1,85.95,0.17913,0,0.0,13884.53,Medium,18744.0
CUST_002739,46,Female,Guwahati,1985268,Toyota,Hatchback,Diesel,0,821984,20,10302,0,55.97,0.052345,0,0.0,2196.15,Low,3000.0
CUST_002740,37,Female,Mumbai,3720448,Honda,SUV,Diesel,0,1711306,18,23015,0,95.74,0.0448,0,0.0,6726.35,Low,9081.0
CUST_002741,28,Male,Mumbai,3414530,Maruti,Luxury,Diesel,0,3901179,6,12582,1,53.33,0.477025,0,0.0,245258.46,High,150000.0
CUST_002742,23,Male,Delhi,1890467,Renault,SUV,CNG,1,1793876,5,30702,1,74.52,0.635269,1,99851.0,83925.16,High,130294.0
CUST_002743,47,Male,Pune,1694844,Maruti,SUV,Petrol,1,957164,20,21135,0,68.59,0.089378,0,0.0,6996.2,Low,9445.0
CUST_002744,72,Female,Visakhapatnam,1095660,Maruti,Sedan,Diesel,2,1062195,26,25413,0,76.68,0.088449,1,52637.0,6139.69,Low,9117.0
CUST_002745,29,Female,Bhopal,1957058,Honda,Sedan,Petrol,2,1026859,4,8022,0,77.03,0.111107,0,0.0,6651.44,Medium,8979.0
CUST_002746,41,Male,Kanpur,2760296,Hyundai,Sedan,Petrol,3,1146924,13,25790,0,76.53,0.084505,0,0.0,5528.55,Low,7464.0
CUST_002747,31,Male,Visakhapatnam,2630250,Maruti,SUV,Petrol,15,1677165,8,13012,0,72.62,0.187523,0,0.0,16065.06,Medium,21688.0
CUST_002748,64,Male,Kolkata,1677069,Audi,Sedan,Petrol,1,905938,40,17424,0,73.12,0.058552,0,0.0,3487.59,Low,4708.0
CUST_002749,42,Male,Kota,3673583,BMW,Sedan,EV,8,1332121,14,3000,0,45.73,0.175878,0,0.0,16423.14,Medium,22171.0
CUST_002750,74,Female,Chennai,2999278,Hyundai,Hatchback,Petrol,5,350000,40,12842,0,69.34,0.07934,0,0.0,1290.9,Low,3000.0
CUST_002751,32,Female,Ahmedabad,3891884,Maruti,Hatchback,Diesel,1,726117,5,18829,1,55.73,0.515919,0,0.0,22879.71,High,30888.0
CUST_002752,22,Male,Ranchi,2123666,Skoda,Sedan,Petrol,12,1014608,2,19929,0,88.2,0.176807,0,0.0,7285.22,Medium,11310.0
CUST_002753,51,Male,Surat,1029210,Kia,Sedan,Petrol,10,756657,28,11855,1,51.25,0.375606,0,0.0,14895.69,High,20109.0
CUST_002754,55,Male,Hyderabad,3861334,Ford,Hatchback,Petrol,10,611517,25,24528,1,79.07,0.233205,0,0.0,5905.8,Medium,7973.0
CUST_002755,75,Female,Delhi,5000000,Toyota,Hatchback,Petrol,1,481264,36,14112,1,90.39,0.197887,0,0.0,4802.28,Medium,7131.0
CUST_002756,68,Male,Vadodara,1283641,Volkswagen,SUV,Diesel,0,2023565,30,18886,1,55.33,0.36762,1,167342.0,68071.56,High,91897.0
CUST_002757,69,Male,Coimbatore,1300851,Tata,SUV,Petrol,1,1481232,26,14300,0,88.16,0.063238,0,0.0,6692.94,Low,9035.0
CUST_002758,54,Female,Kochi,2005886,Honda,Hatchback,Petrol,15,495588,22,17579,1,89.49,0.13092,0,0.0,1914.03,Medium,3000.0
CUST_002759,38,Male,Mumbai,2786230,Skoda,Hatchback,Petrol,10,930683,10,20401,0,79.47,0.182656,1,37609.0,6775.62,Medium,9147.0
CUST_002760,42,Female,Mysore,2101221,Maruti,SUV,Petrol,1,1280230,16,14860,1,89.05,0.14326,0,0.0,12579.53,Medium,16982.0
CUST_002761,25,Male,Pune,1599896,Mahindra,Hatchback,CNG,6,443955,4,27056,2,71.13,0.856283,1,17667.0,16236.77,High,21920.0
CUST_002762,43,Male,Ahmedabad,3791473,Tata,Hatchback,Petrol,2,350000,17,19045,0,58.91,0.110845,1,23843.0,1982.38,Medium,3000.0
CUST_002763,39,Female,Vadodara,953977,Tata,Sedan,EV,2,1275149,17,13606,0,88.46,0.040014,0,0.0,4052.07,Low,5470.0
CUST_002764,20,Female,Ranchi,1378072,Hyundai,Hatchback,EV,9,358122,0,11312,0,83.76,0.310301,0,0.0,5345.9,High,8300.0
CUST_002765,29,Female,Jaipur,2438363,Skoda,Sedan,Diesel,6,1071305,8,31596,0,90.09,0.177344,0,0.0,10929.45,Medium,14755.0
CUST_002766,49,Male,Mumbai,1870280,Mahindra,Hatchback,Diesel,5,540671,17,27605,1,92.5,0.189698,0,0.0,5251.28,Medium,7089.0
CUST_002767,39,Male,Vadodara,2159971,Maruti,Hatchback,Petrol,3,664992,8,4684,0,76.48,0.052596,0,0.0,1534.87,Low,3000.0
CUST_002768,75,Male,Indore,3551869,Renault,SUV,Diesel,3,1453698,31,15107,0,71.61,0.127334,0,0.0,14723.93,Medium,21865.0
CUST_002769,45,Male,Guwahati,1088519,Ford,Sedan,Petrol,1,1027202,18,11211,0,79.61,0.034436,0,0.0,1940.92,Low,3000.0
CUST_002770,73,Male,Nagpur,1727486,Honda,SUV,Petrol,11,1995383,31,20719,0,82.86,0.090536,0,0.0,10169.02,Low,15101.0
CUST_002771,56,Male,Patna,656204,Maruti,Hatchback,Diesel,13,666639,16,8610,0,95.61,0.05311,0,0.0,1275.14,Low,3000.0
CUST_002772,20,Male,Mysore,1763458,Mahindra,Sedan,Diesel,13,781073,1,27066,0,61.15,0.294603,0,0.0,10825.62,High,16807.0
CUST_002773,29,Male,Kolkata,5000000,Hyundai,Luxury,Petrol,2,4805237,7,10417,1,71.15,0.383937,1,630592.0,199654.89,High,150000.0
CUST_002774,58,Male,Mumbai,1604074,Hyundai,Hatchback,Petrol,1,396754,25,22790,0,85.83,0.018393,0,0.0,358.08,Low,3000.0
CUST_002775,49,Male,Visakhapatnam,1637546,Maruti,Hatchback,EV,0,548378,11,22527,2,84.23,0.508745,1,45508.0,19385.75,High,26171.0
CUST_002776,35,Female,Coimbatore,3476880,Mahindra,SUV,Petrol,5,1798526,16,21074,0,86.7,0.055677,1,71411.0,6542.22,Low,8832.0
CUST_002777,48,Female,Kochi,3345087,Hyundai,Hatchback,Petrol,3,497108,24,16334,0,49.08,0.026414,0,0.0,568.04,Low,3000.0
CUST_002778,70,Male,Chennai,2596605,Mahindra,Sedan,EV,15,1233964,40,23285,0,83.94,0.220259,0,0.0,16797.35,Medium,22676.0
CUST_002779,40,Male,Jaipur,1317531,Hyundai,SUV,Petrol,4,1734101,18,10580,0,96.59,0.011975,0,0.0,1356.5,Low,3000.0
CUST_002780,20,Female,Mumbai,2150501,Jeep,Hatchback,Petrol,0,534901,2,22382,0,95.41,0.159503,0,0.0,4180.56,Medium,6490.0
CUST_002781,36,Male,Agra,2728492,Maruti,SUV,Petrol,2,2199773,12,31009,1,92.17,0.244914,0,0.0,38735.9,Medium,52293.0
CUST_002782,72,Female,Hyderabad,1916359,Maruti,Hatchback,Petrol,7,767514,40,27291,0,77.14,0.092207,0,0.0,3072.77,Low,4563.0
CUST_002783,62,Male,Indore,1637459,Skoda,Sedan,Petrol,0,1460603,32,13270,1,51.57,0.247768,0,0.0,24219.1,Medium,32696.0
CUST_002784,66,Female,Nagpur,1448867,Hyundai,SUV,Diesel,1,2105470,31,13363,1,76.42,0.473166,1,163831.0,85097.0,High,114881.0
CUST_002785,70,Male,Jaipur,3326830,Kia,SUV,Petrol,5,2091719,40,5440,1,77.94,0.184444,0,0.0,26715.56,Medium,36066.0
CUST_002786,24,Female,Mumbai,2887823,Tata,Sedan,Diesel,5,1342818,4,15106,0,72.14,0.195537,0,0.0,17656.54,Medium,27412.0
CUST_002787,34,Male,Patna,1581284,Volkswagen,Hatchback,Petrol,11,1001745,9,12551,2,43.85,0.803065,1,39306.0,33119.64,High,44712.0
CUST_002788,21,Male,Nagpur,2185606,Hyundai,Sedan,EV,10,727385,1,30269,1,64.46,0.768944,0,0.0,39874.11,High,61905.0
CUST_002789,18,Male,Chennai,3370148,Tata,Hatchback,Petrol,5,475955,0,19269,0,74.16,0.519662,1,29959.0,11369.41,High,17651.0
CUST_002790,66,Male,Vadodara,927169,Kia,Luxury,Diesel,4,3605999,27,22122,0,61.01,0.127126,0,0.0,47902.98,Medium,64669.0
